Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
139,zattack10,,6,2 - 3 - 0drop,48.06%,50.02%,Mew Genesect,,zattack10
140,60Cards,,6,2 - 3 - 0drop,46.39%,47.94%,Arceus Inteleon,,60cards
141,TTVCirca,,6,2 - 4 - 0drop,46.30%,47.90%,Arceus Inteleon,,ttvcirca
142,jamesneria,,6,2 - 3 - 0drop,46.02%,53.18%,Mew Genesect,,jamesneria
143,Nez,,6,2 - 3 - 0drop,45.87%,51.03%,Mew Genesect,,nez
144,EvanCampbell94,,6,2 - 3 - 0drop,45.28%,46.66%,Arceus Lycanroc,,evancampbell94
145,pepebr2110,,6,2 - 3 - 0drop,45.02%,48.24%,Arceus Malamar,,pepebr2110
146,Nectar17,,6,2 - 3 - 0drop,44.44%,43.91%,Dark Inteleon + Arceus,,nectar17
147,guilherme,,6,2 - 7 - 0,43.83%,42.25%,Whimsicott,,guilherme
148,ing gabriele,,6,2 - 3 - 0drop,42.54%,55.39%,Arceus,,gabrielekarra
149,LeoHenriquegc,,6,2 - 3 - 0drop,41.57%,41.29%,Sylveon,,leohenriquegc
